RestaurantID,Brand,CuisineType,Address,City,State,PostalCode,Country,Latitude,Longitude,SourceFile
LOC-012165,Burger King,Burgers,605 E MAIN STREET,Kent,OH,44240,US,41.15413,-81.34944,Datafiniti_Jun19
LOC-012166,Pizza Hut,Pizza,2893 STATE ROAD,Cuyahoga Falls,OH,44223,US,41.15089,-81.508,Datafiniti_Jun19
LOC-012167,D P Dough,Pizza,374 RICHLAND AVENUE,Athens,OH,45701,US,39.3152,-82.10475,Datafiniti_Jun19
LOC-012168,Subway,Sandwich,3001 ELM RD NE,Warren,OH,44483,US,41.26272,-80.78385,Datafiniti_Jun19
LOC-012169,McDonald's,Burgers,2487 PARKMAN RD NW,Warren,OH,44485,US,41.25176,-80.8553,Datafiniti_Jun19
LOC-012170,Burger King,Burgers,6315 PERIMETER DRIVE,Dublin,OH,43016,US,40.10448,-83.1605,Datafiniti_Jun19
LOC-012171,Ale House 1890,Other Fast Food,149 W MAIN STREET,Lancaster,OH,43130,US,39.71417,-82.60387,Datafiniti_Jun19
LOC-012172,Local Joe's Pizza & Subs,Pizza,280 MAIN ST,Edwards,CO,81632,US,39.642,-106.5902,Datafiniti_Jun19
LOC-012173,Taco John's,Mexican,2424 HIGHWAY 6 50,Grand Junction,CO,81505,US,39.0925,-108.6029,Datafiniti_Jun19
LOC-012174,Taco Bell,Mexican,2428 HIGHWAY 6,Grand Junction,CO,81505,US,39.0901,-108.6043,Datafiniti_Jun19
LOC-012175,KFC,Chicken,707 WEST VICTORY WAY,Craig,CO,81625,US,40.5144,-107.5561,Datafiniti_Jun19
LOC-012176,Subway,Sandwich,130 G ST,Davis,CA,95616,US,38.543435,-121.738545,Datafiniti_Jun19
LOC-012177,Taco Bell,Mexican,6031 GREENBACK LN,Citrus Heights,CA,95621,US,38.680517,-121.321749,Datafiniti_Jun19
LOC-012178,Little Caesars Pizza,Pizza,728 OTAY LAKES RD,Chula Vista,CA,91910,US,32.64628,-117.00201,Datafiniti_Jun19
LOC-012179,Subway,Sandwich,528 E CARMEL DR,Carmel,IN,46032,US,39.962036,-86.120252,Datafiniti_Jun19
LOC-012180,Subway,Sandwich,5024 HARPETH DR,Brentwood,TN,37027,US,36.03566,-86.79024,Datafiniti_Jun19
LOC-012181,Pizza Hut,Pizza,5088 MURFREESBORO RD,La Vergne,TN,37086,US,36.021237,-86.581108,Datafiniti_Jun19
LOC-012182,Auntie Anne's,Pizza,2126 ABBOTT MARTIN RD,Nashville,TN,37215,US,36.10624,-86.81707,Datafiniti_Jun19
LOC-012183,KFC,Chicken,2535 IRON POINT RD 161,Folsom,CA,95630,US,38.6469,-121.1179,Datafiniti_Jun19
LOC-012184,Panera Bread,Coffee & Bakery,6589 SOUTH TAMIAMI TRAIL,Sarasota,FL,34231,US,27.2594,-82.5195,Datafiniti_Jun19
LOC-012185,Fit Body Bistro,Coffee & Bakery,5440 MILITARY TRL,Jupiter,FL,33458,US,26.8844,-80.107,Datafiniti_Jun19
LOC-012186,Wendy's,Burgers,1531 BELVEDERE ROAD,West Palm Beach,FL,33406,US,26.6912,-80.074,Datafiniti_Jun19
LOC-012187,Burger King,Burgers,918 EAST BLOOMINGDALE AVE,Brandon,FL,33511,US,27.8941,-82.2707,Datafiniti_Jun19
LOC-012188,Popeye's Chicken & Biscuits,Chicken,613 N 14TH ST,Leesburg,FL,34748,US,28.8184,-81.8876,Datafiniti_Jun19
LOC-012189,Taco Bell,Mexican,576 S. ALAFAYA TRAIL,Orlando,FL,32828,US,28.5376,-81.2088,Datafiniti_Jun19
LOC-012190,Pizza Hut,Pizza,500 OVERLOOK DR,Winter Haven,FL,33884,US,28.0084,-81.6812,Datafiniti_Jun19
LOC-012191,Papa John's Pizza,Pizza,6315 N 9TH AVE,Pensacola,FL,32504,US,30.488817,-87.196676,Datafiniti_Jun19
LOC-012192,Spaghettini,Pizza,66200 KAMEHAMEHA HWY,Haleiwa,HI,96712,US,21.58797,-158.10289,Datafiniti_Jun19
LOC-012193,Taco del Mar,Mexican,338 KAMOKILA BLVD STE 101,Kapolei,HI,96707,US,21.32894,-158.08698,Datafiniti_Jun19
LOC-012194,Dairy Queen Grill Chill,Ice Cream & Dessert,439 POOLER PARKWAY,Pooler,GA,31322,US,32.13589,-81.25298,Datafiniti_Jun19
LOC-012195,El Pollo Loco,Chicken,33953 DOHENY PARK RD,San Juan Capistrano,CA,92675,US,33.469828,-117.675737,Datafiniti_Jun19
LOC-012196,Pizza Hut,Pizza,1417 MANGROVE AVE,Chico,CA,95926,US,39.7448,-121.8407,Datafiniti_Jun19
LOC-012197,SONIC Drive-In,Chicken,1230 N FERDON BLVD,Crestview,FL,32536,US,30.78684,-86.55981,Datafiniti_Jun19
LOC-012198,In-N-Out Burger,Burgers,6841 TOPANGA CANYON BLVD,Canoga Park,CA,91303,US,34.194981,-118.606286,Datafiniti_Jun19
LOC-012199,Del Taco,Mexican,7398 GREENBACK LN,Citrus Heights,CA,95621,US,38.677972,-121.292781,Datafiniti_Jun19
LOC-012200,Subway,Sandwich,6426 FAIR OAKS BLVD,Carmichael,CA,95608,US,38.617938,-121.328536,Datafiniti_Jun19
LOC-012201,KFC,Chicken,1492 N BROADWAY AVE,Bartow,FL,33830,US,27.9091,-81.8434,Datafiniti_Jun19
LOC-012202,SONIC Drive-In,Chicken,208 WILSON PIKE CIR,Brentwood,TN,37027,US,36.03255,-86.78485,Datafiniti_Jun19
LOC-012203,Subway,Sandwich,4460 LONE TREE WAY,Antioch,CA,94531,US,37.965688,-121.782904,Datafiniti_Jun19
LOC-012204,Little Caesars Pizza,Pizza,3464 E CESAR E CHAVEZ AVE,Los Angeles,CA,90063,US,34.0404,-118.19067,Datafiniti_Jun19
LOC-012205,Taco Bell,Mexican,600 HWY 67 B,Walnut Ridge,AR,72476,US,36.0759,-90.9542,Datafiniti_Jun19
LOC-012206,Sonic Drive-In,Chicken,1412 EAST MAIN,Magnolia,AR,71753,US,33.2671,-93.222,Datafiniti_Jun19
LOC-012207,Dairy Queen Grill & Chill,Ice Cream & Dessert,140 S MAIN ST,Mountain Home,AR,72653,US,36.3389,-92.3856,Datafiniti_Jun19
LOC-012208,McDonald's,Coffee & Bakery,315 US HWY 84 BY-PASS WEST,Andalusia,AL,36421,US,31.3083,-86.4989,Datafiniti_Jun19
LOC-012209,Jack's,Burgers,1502 NOCCALULA RD,Gadsden,AL,35904,US,34.0394,-86.0204,Datafiniti_Jun19
LOC-012210,McDonald's,Burgers,101 W COMPTON BLVD,Compton,CA,90220,US,33.896222,-118.225092,Datafiniti_Jun19
LOC-012211,McDonald's,Coffee & Bakery,9475 FIRESTONE BLVD,Downey,CA,90241,US,33.93101,-118.11394,Datafiniti_Jun19
LOC-012212,Arby's,Sandwich,101 S MCCULLOCH BLVD,Pueblo,CO,81007,US,38.33286,-104.74508,Datafiniti_Jun19
LOC-012213,Frisch's Big Boy,Sandwich,3920 HAMILTON SQUARE BLVD,Groveport,OH,43125,US,39.893864,-82.88114,Datafiniti_Jun19
LOC-012214,Arby's,Sandwich,310 S BOULDER HWY,Henderson,NV,89015,US,36.03616,-114.977158,Datafiniti_Jun19
LOC-012215,McDonald's,Burgers,350 E MAIN ST,Andover,OH,44003,US,41.607167,-80.563211,Datafiniti_Jun19
LOC-012216,Burger King,Burgers,183 GATEWAY AVE,Conneaut,OH,44030,US,41.923502,-80.569174,Datafiniti_Jun19
LOC-012217,Buena Vista & Bv Ii Go,Pizza,1873 NILES CORTLAND RD NE,Warren,OH,44484,US,41.2628,-80.74087,Datafiniti_Jun19
LOC-012218,Burger King,Burgers,2010 W GRAND RIVER AVE,Okemos,MI,48864,US,42.721499,-84.423362,Datafiniti_Jun19
LOC-012219,Fox's Pizza Den,Pizza,309 S MAIN ST,Philippi,WV,26416,US,39.1483,-80.03623,Datafiniti_Jun19
LOC-012220,Jack's,Burgers,2508 W MEIGHAN BLVD,Gadsden,AL,35904,US,34.0226,-86.0423,Datafiniti_Jun19
LOC-012221,Panera Bread,Coffee & Bakery,563 HUFFMAN MILL RD,Burlington,NC,27215,US,36.07431,-79.49048,Datafiniti_Jun19
LOC-012222,KFC,Chicken,1820 N CHURCH ST,Burlington,NC,27217,US,36.0959,-79.4069,Datafiniti_Jun19
LOC-012223,Subway,Sandwich,1932 REES ST,Breaux Bridge,LA,70517,US,30.29302,-91.91097,Datafiniti_Jun19
LOC-012224,Burgers Stop,Burgers,1070 EMERALD BAY RD,South Lake Tahoe,CA,96150,US,38.91108,-120.00351,Datafiniti_Jun19
LOC-012225,Krispy Krunchy Chicken,Chicken,2109 DURHAM STREET EXT,Burlington,NC,27217,US,36.12022,-79.46455,Datafiniti_Jun19
LOC-012226,Hardee's,Burgers,2516 GRAND AVE,Carthage,MO,64836,US,37.145145,-94.310005,Datafiniti_Jun19
LOC-012227,Pizza Hut,Pizza,336 W BUTLER RD,Mauldin,SC,29662,US,34.7757,-82.3181,Datafiniti_Jun19
LOC-012228,Pizza Hut,Pizza,1100 DUTCH FORK RD STE AA,Irmo,SC,29063,US,34.12407,-81.21588,Datafiniti_Jun19
LOC-012229,KFC,Chicken,665 HUFFMAN MILL RD,Burlington,NC,27215,US,36.0731,-79.4925,Datafiniti_Jun19
LOC-012230,Arby's,Sandwich,701 N CANFIELD NILES RD,Youngstown,OH,44515,US,41.119642,-80.767626,Datafiniti_Jun19
LOC-012231,McDonald's,Coffee & Bakery,2070 AL HWY 77,Gadsden,AL,35907,US,33.9237,-86.0232,Datafiniti_Jun19
LOC-012232,Subway,Sandwich,1450 N BRINDLEE MOUNTAIN PKWY,Arab,AL,35016,US,34.3419,-86.5005,Datafiniti_Jun19
LOC-012233,Dairy Queen,Ice Cream & Dessert,519 OAKVALE RD,Princeton,WV,24740,US,37.3635,-81.0607,Datafiniti_Jun19
LOC-012234,Subway,Sandwich,701 S MAIN ST,Vega,TX,79092,US,35.2398,-102.4285,Datafiniti_Jun19
LOC-012235,Burger King,Burgers,323 MAIN ST WEST,Rainsville,AL,35986,US,34.4966,-85.852,Datafiniti_Jun19
LOC-012236,Burger King,Burgers,318 EAST BATTLE ST,Talladega,AL,35160,US,33.4358,-86.097,Datafiniti_Jun19
LOC-012237,Sonic Drive-In,Chicken,306 EAST THREE KNOTCH STREET,Andalusia,AL,36420,US,31.3078,-86.4782,Datafiniti_Jun19
LOC-012238,Sonic Drive-In,Chicken,3371 S. OATES STREET,Dothan,AL,36301,US,31.1778,-85.4011,Datafiniti_Jun19
LOC-012239,Fiesta En Jalisco,Mexican,400 W MAIN ST,Dayton,WA,99328,US,46.3166,-117.9875,Datafiniti_Jun19
LOC-012240,Subway,Sandwich,761 W BEAVERBROOK AVE,Spooner,WI,54801,US,45.8163,-91.9082,Datafiniti_Jun19
LOC-012241,KFC,Chicken,1003 CLEVELAND BLVD,Caldwell,ID,83605,US,43.662804,-116.687218,Datafiniti_Jun19
LOC-012242,Denny's,Ice Cream & Dessert,1000 STEELE LN,Santa Rosa,CA,95403,US,38.45963,-122.7271,Datafiniti_Jun19
LOC-012243,Burger King,Burgers,225 N ATLANTIC AVE,Daytona Beach,FL,32118,US,29.230711,-81.010417,Datafiniti_Jun19
LOC-012244,Burger King,Burgers,4138 BLUE HERON BLVD W,West Palm Beach,FL,33404,US,26.783425,-80.101125,Datafiniti_Jun19
LOC-012245,Jersey Mike's Subs,Sandwich,1785 MAIN ST STE 102,Dunedin,FL,34698,US,28.0193,-82.75582,Datafiniti_Jun19
LOC-012246,McDonald's,Burgers,16832 CORNER CENTER ST,Clermont,FL,34714,US,28.35164315,-81.67640061,Datafiniti_Jun19
LOC-012247,Subway,Sandwich,667 E HIGHWAY 50,Clermont,FL,34711,US,28.548595,-81.746704,Datafiniti_Jun19
LOC-012248,McDonald's,Coffee & Bakery,159 EAST 300 S,Kanab,UT,84741,US,37.0433,-112.5251,Datafiniti_Jun19
LOC-012249,Subway,Sandwich,9300 DEWITT LOOP,Fort Belvoir,VA,22060,US,38.7056,-77.1434,Datafiniti_Jun19
LOC-012250,Jimmy John's,Sandwich,1986 ABBEY RD,Charlottesville,VA,22911,US,38.0358,-78.438,Datafiniti_Jun19
LOC-012251,Sonic Drive-In,Chicken,1067 ROSS CLARK CIRCLE SOUTH,Dothan,AL,36303,US,31.2182,-85.36,Datafiniti_Jun19
LOC-012252,Subway,Sandwich,1205 LAKE DR SE STE 105,Bessemer,AL,35022,US,33.3339,-86.9167,Datafiniti_Jun19
LOC-012253,Subway,Sandwich,290 CANE CREEK RD,Warrior,AL,35180,US,33.8104,-86.8222,Datafiniti_Jun19
LOC-012254,Zaxby's,Chicken,1725 MORRIS AVE,Fultondale,AL,35068,US,33.61,-86.802,Datafiniti_Jun19
LOC-012255,McDonald's,Chicken,6639 HWY 151,Pinson,AL,35126,US,33.6954,-86.6824,Datafiniti_Jun19
LOC-012256,Wendy's,Burgers,2231 E SOUTH BLVD,Montgomery,AL,36116,US,32.3276,-86.2698,Datafiniti_Jun19
LOC-012257,Whataburger,Chicken,9968 AIRPORT BLVD,Mobile,AL,36608,US,30.671,-88.2782,Datafiniti_Jun19
LOC-012258,Zaxby's,Chicken,100 IVORY PL,Madison,AL,35758,US,34.6788,-86.7525,Datafiniti_Jun19
LOC-012259,Burger King,Burgers,1605 TOWN SQUARE,Cullman,AL,35055,US,34.162,-86.8366,Datafiniti_Jun19
LOC-012260,Pizza Hut,Pizza,809 BROAD ST,Summersville,WV,26651,US,38.2764,-80.8509,Datafiniti_Jun19
LOC-012261,Pizza Hut,Pizza,604 OMACHE DR,Omak,WA,98841,US,48.4173,-119.5102,Datafiniti_Jun19
LOC-012262,Pizza Hut,Pizza,444 VIRGINIA AVE,Petersburg,WV,26847,US,38.994,-79.1138,Datafiniti_Jun19
LOC-012263,Domino's Pizza,Pizza,135 GRAFTON STATION LN STE D,Yorktown,VA,23692,US,37.1596,-76.461,Datafiniti_Jun19
LOC-012264,McDonald's,Coffee & Bakery,1020 US HIGHWAY 211W,Luray,VA,22835,US,38.6616,-78.4903,Datafiniti_Jun19
LOC-012265,Subway,Sandwich,1105 MAIN ST,Victoria,VA,23974,US,36.9915,-78.2247,Datafiniti_Jun19
LOC-012266,Subway,Sandwich,315 FURR ST,South Hill,VA,23970,US,36.7099,-78.1063,Datafiniti_Jun19
LOC-012267,McDonald's,Coffee & Bakery,100 WILLAPA PLACE,Raymond,WA,98577,US,46.6808,-123.7389,Datafiniti_Jun19
LOC-012268,Orange Julius,Ice Cream & Dessert,8423 MAYFIELD RD,Chesterland,OH,44026,US,41.522182,-81.34068,Datafiniti_Jun19
LOC-012269,KFC,Chicken,200 RICHMOND ST,Painesville,OH,44077,US,41.7262,-81.25,Datafiniti_Jun19
LOC-012270,China Bear,Other Fast Food,1546 LOCKBOURNE RD,Columbus,OH,43207,US,39.933702,-82.963597,Datafiniti_Jun19
LOC-012271,Charleys Philly Steaks,Sandwich,3 S TUNNEL RD STE FC1,Asheville,NC,28805,US,35.58292,-82.52551,Datafiniti_Jun19
LOC-012272,Pizza Hut,Pizza,717 W MAIN ST,Burnsville,NC,28714,US,35.9164,-82.281,Datafiniti_Jun19
LOC-012273,Pizza Hut,Pizza,497 WEAVERVILLE RD,Asheville,NC,28804,US,35.67316,-82.58147,Datafiniti_Jun19
LOC-012274,Subway,Sandwich,1788 MADISON ST,Clarksville,TN,37043,US,36.51351,-87.31347,Datafiniti_Jun19
LOC-012275,McDonald's,Coffee & Bakery,600 MARBLE AVE,Thornwood,NY,10594,US,41.1264,-73.7854,Datafiniti_Jun19
LOC-012276,Little Caesars Pizza,Pizza,7825 S ORANGE BLOSSOM TRL,Orlando,FL,32809,US,28.45222,-81.40019,Datafiniti_Jun19
LOC-012277,KFC,Chicken,1326 HIGHLAND AVENUE,Selma,AL,36701,US,32.4309,-87.0161,Datafiniti_Jun19
LOC-012278,Wendy's,Burgers,2806 KINGS HWY,Paragould,AR,72450,US,36.0596,-90.5234,Datafiniti_Jun19
LOC-012279,McDonald's,Burgers,3303 BROADWAY AVE,North Bend,OR,97459,US,43.39221,-124.23874,Datafiniti_Jun19
LOC-012280,KFC,Chicken,1203 SILAS CREEK PKWY,Winston-Salem,NC,27127,US,36.066274,-80.254111,Datafiniti_Jun19
LOC-012281,Mcalister's Deli,Sandwich,1061 PINE PLAZA DR,Apex,NC,27523,US,35.747902,-78.829208,Datafiniti_Jun19
LOC-012282,Burger King,Burgers,4175 MCKINLEY PKWY,Buffalo,NY,14219,US,42.770725,-78.811447,Datafiniti_Jun19
LOC-012283,Dairy Queen,Ice Cream & Dessert,133 NORTHLAND DR,Medina,OH,44256,US,41.1528,-81.8646,Datafiniti_Jun19
LOC-012284,Charley's Grilled Subs,Sandwich,362 MISSILE AVE,Minot Afb,ND,58705,US,48.422222,-101.33722,Datafiniti_Jun19
LOC-012285,McDonald's,Burgers,374 RODNEY ORR BYP,Robbinsville,NC,28771,US,35.32694,-83.80487,Datafiniti_Jun19
LOC-012286,McDonald's,Burgers,3151 APEX PEAKWAY 3889,Apex,NC,27502,US,35.7153,-78.84517,Datafiniti_Jun19
LOC-012287,Subway,Sandwich,301 E MAIN ST,Hillsboro,OR,97123,US,45.522837,-122.985824,Datafiniti_Jun19
LOC-012288,Subway,Sandwich,1450 SW OAK ST,Hillsboro,OR,97123,US,45.51935,-123.00518,Datafiniti_Jun19
LOC-012289,McDonald's,Burgers,5225 STONE MOUNTAIN HWY,Stone Mountain,GA,30087,US,33.82403,-84.111,Datafiniti_Jun19
LOC-012290,McDonald's,Burgers,3240 RIDGE ROAD,Canton,GA,30114,US,34.19851,-84.50934,Datafiniti_Jun19
LOC-012291,Pizza Hut,Pizza,324 FREY ST,Ashland City,TN,37015,US,36.297629,-87.048763,Datafiniti_Jun19
LOC-012292,Panda Express,Other Fast Food,2402 SE BURNSIDE RD,Gresham,OR,97080,US,45.4817,-122.41564,Datafiniti_Jun19
LOC-012293,KFC,Chicken,1690 NEAL HAWKINS RD,Gastonia,NC,28056,US,35.2171,-81.1686,Datafiniti_Jun19
LOC-012294,Krispy Krunchy Chicken,Chicken,2230 N NEW HOPE RD,Gastonia,NC,28054,US,35.29837,-81.15898,Datafiniti_Jun19
LOC-012295,Subway,Sandwich,601 N MAIN ST,Holly Springs,NC,27540,US,35.661,-78.8366,Datafiniti_Jun19
LOC-012296,Subway,Sandwich,4120 EL CAMINO AVE,Sacramento,CA,95821,US,38.61002,-121.367996,Datafiniti_Jun19
LOC-012297,Subway,Sandwich,60 AIRPORT RD,Arden,NC,28704,US,35.45523,-82.52142,Datafiniti_Jun19
LOC-012298,SONIC Drive-In,Burgers,709 W EHRINGHAUS ST,Elizabeth City,NC,27909,US,36.29567,-76.23081,Datafiniti_Jun19
LOC-012299,Subway,Sandwich,568 CHAMPION DR,Canton,NC,28716,US,35.5492,-82.8498,Datafiniti_Jun19
LOC-012300,Breakingbread Cafe,Coffee & Bakery,6147 PIGEON RD,Canton,NC,28716,US,35.47182,-82.88869,Datafiniti_Jun19
LOC-012301,Jason's Deli,Sandwich,5 WESTGATE PKWY,Asheville,NC,28806,US,35.59086365,-82.574698,Datafiniti_Jun19
LOC-012302,Five Guys Burgers & Fries,Burgers,654 RIVER HWY,Mooresville,NC,28117,US,35.595963,-80.87583,Datafiniti_Jun19
LOC-012303,Pizza Hut,Pizza,20300 W CATAWBA AVE,Cornelius,NC,28031,US,35.482521,-80.878526,Datafiniti_Jun19
LOC-012304,SONIC Drive-In,Chicken,2547 CHIMNEY ROCK RD,Hendersonville,NC,28792,US,35.34737,-82.43311,Datafiniti_Jun19
LOC-012305,Frosty Drive-In,Other Fast Food,223 S MAIN ST,Valentine,NE,69201,US,42.86903,-100.55096,Datafiniti_Jun19
LOC-012306,Burger King,Burgers,266 CONSTITUTION ST,Fort Leonard Wood,MO,65473,US,37.74521,-92.11779,Datafiniti_Jun19
LOC-012307,Taco Bell,Mexican,820 S LIMIT AVE,Sedalia,MO,65301,US,38.70414,-93.25099,Datafiniti_Jun19
LOC-012308,Pizza Hut,Pizza,1010 RUCKER BLVD,Enterprise,AL,36330,US,31.32437,-85.8238,Datafiniti_Jun19
LOC-012309,Little Caesars Pizza,Pizza,2601 W CERMAK RD,Chicago,IL,60608,US,41.8517,-87.69081,Datafiniti_Jun19
LOC-012310,Burger King,Burgers,2121 BLOOMINGDALE RD,Glendale Heights,IL,60139,US,41.936657,-88.079651,Datafiniti_Jun19
LOC-012311,McDonald's,Burgers,1601 NW LOUISIANA AVE,Chehalis,WA,98532,US,46.67453,-122.978378,Datafiniti_Jun19
LOC-012312,Subway,Sandwich,698 SUSSEX AVE W,Tenino,WA,98589,US,46.856795,-122.858387,Datafiniti_Jun19
LOC-012313,Skyline Chili,Burgers,1704 N BARRON ST,Eaton,OH,45320,US,39.763142,-84.636402,Datafiniti_Jun19
LOC-012314,SONIC Drive-In,Chicken,1719 N BARRON ST,Eaton,OH,45320,US,39.76814,-84.6365,Datafiniti_Jun19
LOC-012315,Pizza Hut,Pizza,511 W FORT WILLIAMS ST,Sylacauga,AL,35150,US,33.16701,-86.2586,Datafiniti_Jun19
LOC-012316,KFC,Chicken,34400 EUCLID AVE,Willoughby,OH,44094,US,41.6237,-81.44342,Datafiniti_Jun19
LOC-012317,Quiznos,Sandwich,2840 COLONEL GLENN HWY,Fairborn,OH,45324,US,39.777317,-84.058133,Datafiniti_Jun19
LOC-012318,Taco Bell,Mexican,1902 E 2ND ST,Defiance,OH,43512,US,41.28277,-84.327151,Datafiniti_Jun19
LOC-012319,Church's Chicken,Chicken,5711 N DIXIE DR,Dayton,OH,45414,US,39.819919,-84.198659,Datafiniti_Jun19
LOC-012320,Chipotle Mexican Grill,Mexican,4394 MONTAGANO BLVD,Cleveland,OH,44121,US,41.52938,-81.52194,Datafiniti_Jun19
LOC-012321,Pizza Hut,Pizza,1200 E CENTRAL AVE,Miamisburg,OH,45342,US,39.63981,-84.26827,Datafiniti_Jun19
LOC-012322,Mr. Hero,Sandwich,3482 HUDSON DR,Cuyahoga Falls,OH,44221,US,41.163036,-81.477631,Datafiniti_Jun19
LOC-012323,KFC,Chicken,2301 SOUTHGATE PKWY,Cambridge,OH,43725,US,40.001835,-81.57648,Datafiniti_Jun19
LOC-012324,KFC,Chicken,29050 LAKE SHORE BLVD,Eastlake,OH,44095,US,41.63003,-81.48238,Datafiniti_Jun19
LOC-012325,Subway,Sandwich,703 LIBERTY AVE,Pittsburgh,PA,15222,US,40.4427,-79.99975,Datafiniti_Jun19
LOC-012326,McDonald's,Burgers,4094 HIGHWAY 280,Alexander City,AL,35010,US,32.92295,-85.96012,Datafiniti_Jun19
LOC-012327,Pizza Hut,Pizza,903 N BLOOMINGTON ST,Lowell,AR,72745,US,36.26805,-94.13572,Datafiniti_Jun19
LOC-012328,Chick-Fil-A,Chicken,101 N RANGE LINE RD,Joplin,MO,64801,US,37.09129,-94.47652,Datafiniti_Jun19
LOC-012329,Pizza Hut,Pizza,2156 WAYNE MEMORIAL DR,Goldsboro,NC,27534,US,35.39681,-77.96248,Datafiniti_Jun19
LOC-012330,Sonic Drive-In,Chicken,1072 HIGHWAY 98 BYP,Columbia,MS,39429,US,31.24267,-89.80912,Datafiniti_Jun19
LOC-012331,Krystal,Burgers,10 CANAL PL,Philadelphia,MS,39350,US,32.76386,-89.14101,Datafiniti_Jun19
LOC-012332,McDonald's,Burgers,747 SPRING ST,Petoskey,MI,49770,US,45.36981,-84.9706,Datafiniti_Jun19
LOC-012333,Kfc,Chicken,1050 HOMER RD,Minden,LA,71055,US,32.62325,-93.25702,Datafiniti_Jun19
LOC-012334,Pizza Hut,Pizza,2410 S 5TH ST,Leesville,LA,71446,US,31.11785,-93.27039,Datafiniti_Jun19
LOC-012335,Pizza Hut,Pizza,604 MCMEANS AVE,Bay Minette,AL,36507,US,30.8832,-87.78719,Datafiniti_Jun19
LOC-012336,Burger King,Burgers,120 S ROOSEVELT AVE,Burlington,IA,52601,US,40.8085,-91.14056,Datafiniti_Jun19
LOC-012337,Subway,Sandwich,721 S MAIN ST,Leitchfield,KY,42754,US,37.46822,-86.29323,Datafiniti_Jun19
LOC-012338,McDonald's,Burgers,1001 BRANDY LN,Richmond,KY,40475,US,37.7761,-84.32046,Datafiniti_Jun19
LOC-012339,Sonic Drive-In,Chicken,3107 FREDERICA ST,Owensboro,KY,42301,US,37.74283,-87.11601,Datafiniti_Jun19
LOC-012340,Kfc,Chicken,2235 BURTON LN,Martinsville,IN,46151,US,39.40428,-86.43703,Datafiniti_Jun19
LOC-012341,Burger King,Burgers,1840 S OHIO ST,Martinsville,IN,46151,US,39.40987,-86.42365,Datafiniti_Jun19
LOC-012342,Bob Evans,Other Fast Food,401 COMMERCE RD,Richmond,IN,47374,US,39.83345,-84.8233,Datafiniti_Jun19
LOC-012343,Chicken Express of Conway,Chicken,2299 DAVE WARD DR,Conway,AR,72034,US,35.07008,-92.45762,Datafiniti_Jun19
LOC-012344,McDonald's,Burgers,1801 ELIZABETHTOWN RD,Leitchfield,KY,42754,US,37.48754,-86.26504,Datafiniti_Jun19
LOC-012345,Chick-Fil-A,Chicken,661 N HIGHWAY 231,Panama City,FL,32405,US,30.1823,-85.6512,Datafiniti_Jun19
LOC-012346,Subway,Sandwich,8730 WASHINGTON BLVD,Pico Rivera,CA,90660,US,33.984875,-118.100295,Datafiniti_Jun19
LOC-012347,Subway,Sandwich,1 E CAMPUS VIEW BLVD STE 116,Columbus,OH,43235,US,40.1178,-83.01468,Datafiniti_Jun19
LOC-012348,Subway,Sandwich,22382 LAKE SHORE BLVD,Euclid,OH,44123,US,41.610319,-81.52545,Datafiniti_Jun19
LOC-012349,Jason's Deli,Sandwich,350 PINE ST STE 1775,Beaumont,TX,77701-2437,US,30.08531,-94.09782,Datafiniti_Jun19
LOC-012350,Del Taco,Mexican,5008 W FRANKLIN RD,Boise,ID,83705,US,43.603,-116.24393,Datafiniti_Jun19
LOC-012351,Krystal,Burgers,560 ATLANTA RD,Cumming,GA,30040,US,34.18915,-84.13778,Datafiniti_Jun19
LOC-012352,Jason's Deli,Sandwich,1122 GEMINI PL,Columbus,OH,43240,US,40.14776,-82.98822,Datafiniti_Jun19
LOC-012353,Gyro World,Burgers,16860 LORAIN AVE,Cleveland,OH,44111,US,41.450603,-81.81483,Datafiniti_Jun19
LOC-012354,Burger King,Burgers,697 N MAIN ST,Taylor,AZ,85939,US,34.47521,-110.08659,Datafiniti_Jun19
LOC-012355,Subway,Sandwich,2507 W BUSINESS I 10,San Simon,AZ,85632,US,32.208168,-109.36715,Datafiniti_Jun19
LOC-012356,Kfc,Chicken,1147 N STATE ROUTE 89,Chino Valley,AZ,86323,US,34.76165,-112.45306,Datafiniti_Jun19
LOC-012357,McDonald's,Burgers,1985 N CENTER ST,Elkins,AR,72727,US,36.02824,-94.02281,Datafiniti_Jun19
LOC-012358,Pizza Pro,Pizza,151 N PLUM ST,Bearden,AR,71720,US,33.72371,-92.61648,Datafiniti_Jun19
LOC-012359,Arby's,Other Fast Food,1292 HIGHWAY 278 BYP,Camden,AR,71701,US,33.575867,-92.83339,Datafiniti_Jun19
LOC-012360,McDonald's,Ice Cream & Dessert,431 MAIN ST,Shorter,AL,36075,US,32.40461,-85.95558,Datafiniti_Jun19
LOC-012361,Jack's Family Restaurants,Chicken,744 MAIN ST,Fyffe,AL,35971,US,34.44879,-85.9013,Datafiniti_Jun19
LOC-012362,Tenda Chick,Other Fast Food,5951 ATLANTA HWY,Montgomery,AL,36117,US,32.38272,-86.19608,Datafiniti_Jun19
LOC-012363,Subway,Sandwich,3014 E 29TH AVE,Spokane,WA,99223,US,47.62807,-117.36664,Datafiniti_Jun19
